OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2019-03-01,6,0,2019-03-01T13:00:00-00:00,2019-03-01T14:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1374.6822,ACTUAL,4
2019-03-01,5,0,2019-03-01T12:00:00-00:00,2019-03-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1316.87268,ACTUAL,4
2019-03-01,4,0,2019-03-01T11:00:00-00:00,2019-03-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1577.83147,ACTUAL,4
2019-03-01,3,0,2019-03-01T10:00:00-00:00,2019-03-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1507.33468,ACTUAL,4
2019-03-01,2,0,2019-03-01T09:00:00-00:00,2019-03-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1942.36167,ACTUAL,4
2019-03-01,1,0,2019-03-01T08:00:00-00:00,2019-03-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2124.88196,ACTUAL,4
2019-03-01,24,0,2019-03-02T07:00:00-00:00,2019-03-02T08:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,927.20476,ACTUAL,4
2019-03-01,23,0,2019-03-02T06:00:00-00:00,2019-03-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,763.31897,ACTUAL,4
2019-03-01,22,0,2019-03-02T05:00:00-00:00,2019-03-02T06:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,896.81411,ACTUAL,4
2019-03-01,21,0,2019-03-02T04:00:00-00:00,2019-03-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,972.2925,ACTUAL,4
2019-03-01,20,0,2019-03-02T03:00:00-00:00,2019-03-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1100.78348,ACTUAL,4
2019-03-01,19,0,2019-03-02T02:00:00-00:00,2019-03-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1429.13055,ACTUAL,4
2019-03-01,18,0,2019-03-02T01:00:00-00:00,2019-03-02T02:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1858.04955,ACTUAL,4
2019-03-01,17,0,2019-03-02T00:00:00-00:00,2019-03-02T01:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2440.55963,ACTUAL,4
2019-03-01,16,0,2019-03-01T23:00:00-00:00,2019-03-02T00:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2828.63442,ACTUAL,4
